"OTU"	"Phylum"	"Class"	"Family"	"Genus"	"BP"	"BS"	"CH"	"CS"	"RH"	"RT"
"3838"	"ASV6327"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiaceae"	"Aminobacter"	0	2.45639891918448e-05	7.95323970887907e-05	0	0	0
"3839"	"ASV6328"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacteraceae"	NA	4.51348377917853e-05	0	2.11136017341305e-05	0	1.17704664871278e-05	0
"3840"	"ASV633"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiaceae"	NA	0.000233631092978201	0.00113380652175679	0.000342226739064195	0.00120087304546555	7.42188276316569e-05	0
"3841"	"ASV6332"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacteraceae"	NA	2.34609594250908e-05	3.21048985316233e-05	7.38621726236872e-05	4.86640292671197e-05	6.44269934785565e-06	0
"3842"	"ASV6335"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	3.41982492869016e-05	0	2.9559902320945e-05	4.34402994571451e-05	0	0
"3843"	"ASV6337"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0	1.71335560695622e-05	1.96463822307139e-05	8.40307572265599e-05	0	0
"3844"	"ASV6338"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	1.80875829508285e-05	3.65696343438601e-05	2.79486586380957e-05	4.69418885128502e-05	0	0
"3845"	"ASV6339"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Zavarzinella"	1.5856781549049e-06	6.02398363249775e-05	0	5.28671547039776e-05	0	0
"3846"	"ASV634"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Ohtaekwangia"	0.000515762053372657	0.000112049445869225	0.00114212947747082	0.000249997857581374	0.000160184898109965	0.000589779121798658
"3847"	"ASV6342"	"Chlamydiae"	"Chlamydiae"	"Parachlamydiaceae"	"Neochlamydia"	1.90547645843382e-05	0	7.51117331287706e-05	9.12286172561418e-06	0	0
"3848"	"ASV6345"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	"Actinoplanes"	4.50060839916904e-05	1.92781089658036e-05	2.33091572518821e-05	1.05390982981698e-05	0	0
"3849"	"ASV6346"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudohongiellaceae"	"BIyi10"	3.35812456469226e-05	4.09482154058849e-05	0	1.2777175988563e-05	1.43869987569633e-05	0
"3850"	"ASV6349"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellaceae"	"Reyranella"	0	0	6.15813383912139e-06	7.49033942603219e-05	0	0
"3851"	"ASV6350"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	"Pajaroellobacter"	2.94954223170039e-05	2.90330865520976e-05	1.66737066761522e-05	1.87361747523019e-05	0	0
"3852"	"ASV6353"	"Actinobacteria"	"Thermoleophilia"	"Gaiellaceae"	"Gaiella"	7.26058229870036e-06	8.10721384315262e-05	1.79911123904791e-05	2.9692956155588e-05	0	0
"3853"	"ASV6358"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	1.73119294932326e-05	6.23858226448077e-05	1.80034353828062e-05	1.70101221650694e-05	0	0
"3854"	"ASV636"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000660627654916544	0.000640651406370919	0.000520601683685683	0.000932228883955865	3.11210038955868e-05	0
"3855"	"ASV6361"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	0	0	5.89612053807911e-05	3.92918818605915e-05	0	0
"3856"	"ASV6363"	"Proteobacteria"	"Gammaproteobacteria"	"Moraxellaceae"	NA	4.63791948829131e-05	1.18586449521701e-05	8.21108397804028e-06	1.13574897676116e-05	5.7371547154904e-06	0
"3857"	"ASV6364"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	0	7.01828262624136e-06	0	1.91657639828445e-05	6.01430538008718e-05	4.28575881307858e-05
"3858"	"ASV6369"	"Chloroflexi"	"Anaerolineae"	"A4b"	NA	0	0	6.31093303830711e-05	0	1.71186953271668e-05	1.29843149475434e-05
"3859"	"ASV6375"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	4.78700054704845e-05	0	0	1.13992590481619e-05	3.60726683799824e-05	0
"3860"	"ASV6376"	"Firmicutes"	"Clostridia"	"Peptostreptococcaceae"	"Romboutsia"	1.58503724837534e-05	0	5.18317326978773e-05	0	3.21576792230217e-05	0
"3861"	"ASV638"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomonadaceae"	"SWB02"	0.000580042927922939	0.000623160585342681	0.000321500659599545	0.000809090368750338	0.000170560122759229	0
"3862"	"ASV6383"	"Chloroflexi"	"Chloroflexia"	"Chloroflexaceae"	"FFCH7168"	2.75525080389179e-05	0	9.77573439983498e-05	9.6004710631135e-06	0	0
"3863"	"ASV6386"	"Bacteroidetes"	"Bacteroidia"	"Saprospiraceae"	NA	2.67877472843921e-06	4.89205665399302e-05	0	7.18061594006726e-05	0	0
"3864"	"ASV639"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0.00130666214138191	0.000187929723540309	0.000631466782911202	9.86995685746718e-05	9.2856305954288e-05	0
"3865"	"ASV6394"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	"ADurb.Bin063-1"	2.9823682389712e-05	4.77757088578624e-05	2.4085165143949e-05	9.25932594164773e-06	0	0
"3866"	"ASV6395"	"Proteobacteria"	"Deltaproteobacteria"	"Archangiaceae"	NA	5.98671392015526e-05	3.00645420226629e-05	6.17339841467129e-06	0	0	0
"3867"	"ASV6396"	"Bacteroidetes"	"Bacteroidia"	"NS9_marine_group"	NA	5.12422783053355e-05	0	4.75659726731548e-05	7.80827421523295e-06	0	0
"3868"	"ASV6398"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	6.99274057413445e-05	0	5.37172849146619e-05	0	0	0
"3869"	"ASV6399"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	7.11541198235378e-06	5.82812002958179e-05	1.24187752958625e-05	1.92039174611296e-05	0	0
"3870"	"ASV64"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	0.00367334508054409	0.0012038813057512	0.00210991123531917	0.000937272346403721	0.00175342126309385	0.00758391787555219
"3871"	"ASV6400"	"Actinobacteria"	"Thermoleophilia"	"67-14"	NA	1.68774773249764e-05	6.1340048522511e-05	1.52842311198061e-05	3.18495120989737e-05	0	0
"3872"	"ASV6405"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	8.64579773474818e-05	0	0	5.83420922675585e-05	0	0
"3873"	"ASV6406"	"Chloroflexi"	"Chloroflexia"	"JG30-KF-CM45"	NA	6.16222446578095e-05	0	2.86392137240191e-05	0	1.00292158773288e-05	0
"3874"	"ASV6407"	"Chlamydiae"	"Chlamydiae"	"Parachlamydiaceae"	"Candidatus_Protochlamydia"	3.42608563957666e-05	3.33368424746465e-05	7.36504174751164e-06	0	1.00292158773288e-05	0
"3875"	"ASV6408"	"Planctomycetes"	"Planctomycetacia"	"Isosphaeraceae"	"Singulisphaera"	0	0	0.000218941624866696	0	0	0
"3876"	"ASV6409"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Niastella"	2.58104790544961e-05	4.97185927649504e-06	1.83065307044044e-05	0	0	0
"3877"	"ASV641"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomonadaceae"	"Hirschia"	0.00145042771230599	0.000225865077072142	0.000584560184560845	0.000159876893022003	0	0
"3878"	"ASV6410"	"Actinobacteria"	"Thermoleophilia"	"67-14"	NA	3.64406483897041e-05	0	5.40218060194385e-05	1.387890028641e-05	0	0
"3879"	"ASV6416"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	9.21906271861311e-05	0	2.29910351385128e-05	0	6.74039914396931e-06	0
"3880"	"ASV642"	"Verrucomicrobia"	"Verrucomicrobiae"	"Rubritaleaceae"	"Luteolibacter"	0.000699010669420592	0.000810001565590936	0.000453795907591452	0.000400622389574855	1.63571827115484e-05	0
"3881"	"ASV6420"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	"ADurb.Bin063-1"	0	4.85388256011677e-05	0	5.89590508057431e-05	0	0
"3882"	"ASV6422"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	6.06410685318451e-05	1.48293145890797e-05	3.61746429377908e-05	0	0	0
"3883"	"ASV6425"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Elev-16S-1166"	0	5.41395633396896e-05	0	1.32696170554388e-05	6.29109658846414e-06	0
"3884"	"ASV6426"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	NA	0	1.09380904082891e-05	3.30479095544811e-05	4.48646486772514e-05	1.55722770849025e-05	0
"3885"	"ASV6427"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	5.22753359368744e-05	0	0	5.38123439969156e-05	0	0
"3886"	"ASV6428"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	2.92879912407189e-05	0	2.3618439387999e-05	5.09027802247766e-05	0	0
"3887"	"ASV6429"	"Actinobacteria"	"Actinobacteria"	"Nocardiaceae"	"Rhodococcus"	2.24618149146451e-05	0	0.000106143084363306	1.44731022072794e-05	2.7200029375326e-05	0
"3888"	"ASV643"	"Actinobacteria"	"Actinobacteria"	"Intrasporangiaceae"	"Phycicoccus"	0.000385769715268506	0.00117577366849046	0.000349098543030542	0.00088668691881269	0.000124048830155049	0
"3889"	"ASV6430"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	3.1270339647649e-05	0	3.55513057558381e-05	7.78216172888505e-06	1.25821931769283e-05	0
"3890"	"ASV6431"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Gemmata"	2.55132029123858e-05	0	8.35804262601739e-05	2.45089186665084e-05	1.56921373832362e-05	0
"3891"	"ASV6433"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	1.64297740177195e-05	3.69812908594217e-05	1.08034472256748e-05	6.62380505541492e-05	0	0
"3892"	"ASV6435"	"Planctomycetes"	"Planctomycetacia"	"Rubinisphaeraceae"	"SH-PL14"	2.42218024033615e-05	3.17098256585138e-05	5.66762902518689e-05	3.27730954734893e-05	0	0
"3893"	"ASV6436"	"Planctomycetes"	"Planctomycetacia"	"Rubinisphaeraceae"	"Planctomicrobium"	7.91389680278569e-06	0	0	0	0.000156963635772347	4.12173970389422e-06
"3894"	"ASV6437"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	NA	1.74120357348549e-05	2.33457357554534e-05	0	0.000118851406776845	0	0
"3895"	"ASV6438"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriaceae"	"Flavobacterium"	0	3.43597081773975e-05	0	0.00014312949784447	0	0
"3896"	"ASV6439"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"Methylobacterium"	0	0	0	0	9.70734576439229e-05	2.0735926290122e-05
"3897"	"ASV644"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	2.21994941686686e-05	0	0.00448907797541461	8.5136243788924e-05	0.000366327795363555	0
"3898"	"ASV6440"	"Chloroflexi"	"Anaerolineae"	"Anaerolineaceae"	NA	0	1.59099496847841e-05	2.04095409894231e-05	7.72932319083956e-05	1.23436503105585e-05	0
"3899"	"ASV6445"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	1.61512517220085e-05	1.63811663390433e-05	7.15979652918368e-05	6.74137483348682e-05	0	0
"3900"	"ASV6447"	"Firmicutes"	"Bacilli"	"Bacillaceae"	"Bacillus"	2.01603339500024e-05	3.10686396049083e-05	4.8443068935915e-05	1.70988885722428e-05	0	0
"3901"	"ASV645"	"Actinobacteria"	"Actinobacteria"	"Streptomycetaceae"	"Streptomyces"	0.000786346788960018	0.000465265246230559	0.000586594885044285	0.000662267131097439	0.000107690425177167	0
"3902"	"ASV6452"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadaceae"	"Chthonomonas"	2.20138246819002e-05	2.74066461116821e-05	0	2.78687366240894e-05	3.02503720264528e-05	0
"3903"	"ASV6453"	"Proteobacteria"	"Deltaproteobacteria"	"Bacteriovoracaceae"	"Peredibacter"	9.4872159764717e-06	3.78184537241056e-05	0	7.47935654727581e-05	8.1846699643446e-06	0
"3904"	"ASV6454"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadaceae"	"Chthonomonas"	1.79979527328766e-05	0	3.35290255362678e-05	5.0006522589903e-05	0	0
"3905"	"ASV6455"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	1.23735925038527e-05	0.000102967331273987	2.17151621332982e-05	3.9837797263353e-05	0	0
"3906"	"ASV6456"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	2.01118212835755e-05	4.30908808053888e-05	2.61821656905628e-05	0	0	0
"3907"	"ASV6457"	"Proteobacteria"	"Deltaproteobacteria"	"P3OB-42"	NA	3.25646360035411e-05	0	7.07864708576309e-05	0	0	0
"3908"	"ASV6458"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiaceae"	NA	2.19306178338412e-05	4.81707170211229e-06	9.58056817950164e-05	1.30451798060617e-05	0	0
"3909"	"ASV646"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	0.000293746190266192	0.000723517137438273	0.000199613086897245	0.000685981011498991	0.000608441012279192	0.000262484009522853
"3910"	"ASV6460"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0	1.91527856650925e-05	1.61920011514312e-05	6.54996184893749e-05	1.65915438431546e-05	0
"3911"	"ASV6466"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Terrimonas"	2.07179324083659e-05	6.60646664454273e-05	6.44717151840202e-06	2.00259952614845e-05	0	0
"3912"	"ASV6468"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	4.21500894354048e-05	0	2.40207835210034e-05	0	2.11868396768301e-05	0
"3913"	"ASV647"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacteraceae"	"Chthoniobacter"	0.00091470797783049	0.000667055268234309	9.39509669903277e-06	0.000900913527381818	5.30546287611264e-05	0
"3914"	"ASV6475"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	NA	2.45289008166681e-05	5.63478327164305e-05	0	1.48190367626104e-05	2.23310536980361e-05	0
"3915"	"ASV6477"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0	0	0.000195502797135154	0	0	0
"3916"	"ASV6479"	"Firmicutes"	"Bacilli"	"Bacillaceae"	NA	5.79526681059344e-05	4.91685096906494e-05	0	0	0	0
"3917"	"ASV648"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0.000538498423716101	0.00074528706881153	9.983694934953e-05	0.000885178655877291	4.01792889158735e-05	0
"3918"	"ASV6485"	"Proteobacteria"	"Deltaproteobacteria"	"Bacteriovoracaceae"	"Peredibacter"	0	0	0	4.34510567296997e-05	3.22236214821821e-05	2.86754239306426e-05
"3919"	"ASV6494"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculaceae"	"Subgroup_10"	0	6.03517621903899e-05	5.9137025218393e-06	6.32375891961404e-05	0	0
"3920"	"ASV6496"	"Proteobacteria"	"Deltaproteobacteria"	"Geobacteraceae"	"Geobacter"	9.62649210627647e-06	1.63108932760278e-05	1.5524832859357e-05	6.78322688345884e-05	0	0
"3921"	"ASV6497"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	1.07183050786902e-05	2.27924362056227e-05	0.000105544954263784	5.00451240201582e-06	6.80831594943328e-06	0
"3922"	"ASV65"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	0	0	3.75158400213423e-05	0	0.00423846423909673	0.00655034322132798
"3923"	"ASV650"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacteraceae"	"Candidatus_Udaeobacter"	0.000566968961773051	0.000891389970705602	0.000430058479166939	0.000679554084033397	7.96445294233702e-05	1.5601273063882e-05
"3924"	"ASV6502"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculaceae"	"Subgroup_10"	5.24345642038645e-06	3.11243887004025e-05	0	4.11307937593762e-05	3.28745363046654e-05	0
"3925"	"ASV6504"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadaceae"	NA	0	6.19457385097964e-05	9.39509669903277e-06	2.82472028940694e-05	0	0
"3926"	"ASV6505"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	5.1568300719763e-05	0	3.57766916372562e-05	0	0	0
"3927"	"ASV6507"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000106043604900904	0	7.21430972763095e-06	0	0	0
"3928"	"ASV6508"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	6.2786294008115e-05	0	8.87055378275896e-06	2.39384440011399e-05	0	0
"3929"	"ASV6509"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	3.83540486609632e-05	0	7.91760065029893e-06	0	3.06032128665323e-05	0
"3930"	"ASV651"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0.000430960167014467	0.00108322656493262	0.000327032141789008	0.000676440727419381	0.000103580192981283	0
"3931"	"ASV6510"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	7.30791665089831e-05	0	0	0	1.77016214685265e-05	0
"3932"	"ASV6511"	"Proteobacteria"	"Deltaproteobacteria"	"P3OB-42"	NA	0	0	0	0	0.000105097496811265	2.37362746815751e-05
"3933"	"ASV6512"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriaceae"	"Pedobacter"	0	0	0	0	1.17448087945128e-05	6.66337541547408e-05
"3934"	"ASV6513"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Pseudoflavitalea"	5.35754945687842e-06	0	3.61277477159235e-05	0	1.00657545415426e-05	7.03993183595507e-05
"3935"	"ASV6514"	"Chloroflexi"	"Chloroflexia"	"AKYG1722"	NA	4.88691900282925e-05	1.77442911155699e-05	6.44717151840202e-06	1.62434239513347e-05	0	0
"3936"	"ASV6517"	"Actinobacteria"	"Acidimicrobiia"	"Iamiaceae"	"Iamia"	2.59356795148033e-05	0	4.06153903096909e-05	5.2257769603147e-05	0	0
"3937"	"ASV652"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"MND1"	0.000651830564792824	0.000820080968457492	0.000304171167916788	0.00107855220155507	4.39245068825714e-05	0
"3938"	"ASV6520"	"Firmicutes"	"Bacilli"	"Paenibacillaceae"	"Paenibacillus"	0	2.63261813873898e-05	0	9.99640449391318e-05	0	0
"3939"	"ASV6522"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	0	0	6.83515438529746e-05	0	3.6873482962286e-05	0
"3940"	"ASV6523"	"Chloroflexi"	"Chloroflexia"	"JG30-KF-CM45"	NA	0	0	2.03284992271146e-05	4.41802142285147e-05	1.11609135877426e-05	0
"3941"	"ASV6524"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	0	0	4.39866702794385e-06	7.8724450659842e-05	1.04168526818931e-05	0
"3942"	"ASV6525"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacteraceae"	"Chthoniobacter"	6.43872909192081e-05	0	0	4.49329930043093e-05	0	0
"3943"	"ASV6527"	"Proteobacteria"	"Deltaproteobacteria"	"mle1-27"	NA	1.08365843086259e-05	5.88738572909532e-05	0	2.86216166057426e-05	0	0
"3944"	"ASV6528"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	6.18584529054662e-05	2.30627306273063e-05	4.46654931076475e-05	0	0	0
"3945"	"ASV653"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutaceae"	NA	0.00138974456924486	0.000296926785393685	0.000322530367413002	0.000121951003455193	6.36990970573467e-05	0
"3946"	"ASV6530"	"Chloroflexi"	"Anaerolineae"	"Anaerolineaceae"	NA	0	0	0	6.14856029063095e-05	1.37326796577816e-05	0
"3947"	"ASV6532"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	4.41385182710849e-05	1.50787575103811e-05	1.64414192233074e-05	1.24402659894739e-05	0	0
"3948"	"ASV6535"	"Chloroflexi"	"Anaerolineae"	"A4b"	NA	1.891657664794e-05	0	2.30785168048608e-05	7.28291010521984e-06	5.65119882958851e-05	0
"3949"	"ASV6536"	"Proteobacteria"	"Deltaproteobacteria"	"Archangiaceae"	"Anaeromyxobacter"	7.20550273326377e-05	0	4.17024567012908e-05	0	0	0
"3950"	"ASV6537"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Zavarzinella"	4.6877109029834e-05	0	0	2.50783699059561e-05	0	0
"3951"	"ASV6538"	"Firmicutes"	"Bacilli"	"Planococcaceae"	"Lysinibacillus"	1.11809298061227e-05	2.15389185977421e-05	7.90010433314861e-05	0	0	0
"3952"	"ASV654"	"Actinobacteria"	"Actinobacteria"	"Micrococcaceae"	"Micrococcus"	0	0	0.000292455554194454	0	5.35542068881931e-05	0
"3953"	"ASV6540"	"Firmicutes"	"Bacilli"	"Planococcaceae"	"Sporosarcina"	6.07175776168123e-05	1.11408199643494e-05	0	0	1.97247217827993e-05	0
"3954"	"ASV6541"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculaceae"	"Subgroup_10"	8.95046810948212e-06	1.11408199643494e-05	1.43240499610585e-05	3.18932337990088e-05	0	0
"3955"	"ASV6544"	"Actinobacteria"	"Thermoleophilia"	"Gaiellaceae"	"Gaiella"	8.04215504662809e-06	6.65980064500753e-05	8.91393749108009e-05	4.39850089101793e-06	0	0
"3956"	"ASV6545"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	4.87697373763418e-05	0	3.09903805756614e-05	0	0	1.82268941412337e-05
"3957"	"ASV6546"	"Actinobacteria"	"Actinobacteria"	"Streptomycetaceae"	"Streptomyces"	4.25752043458912e-05	3.12643826657085e-05	1.32197209389459e-05	2.94825822304485e-05	0	0
"3958"	"ASV6548"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	0	4.37878029733041e-05	8.18005946903234e-05	4.10386892242662e-05	0	0
"3959"	"ASV6549"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"Microvirga"	0	6.31687945307082e-05	2.93121894739928e-05	0	2.24924833322131e-05	0
"3960"	"ASV655"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0	0	0	0	0.0015982612149805	0.0011441940581752
"3961"	"ASV6550"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	8.08033046405115e-05	0	0	0	0	0
"3962"	"ASV6553"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	2.99451398721426e-05	0	4.00402539652438e-05	0	2.67012511443393e-05	0
"3963"	"ASV6554"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	1.08043865809519e-05	5.08631906367427e-05	6.93364607716746e-05	0	0	0
"3964"	"ASV6559"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Chryseolinea"	1.30778787680638e-05	0	5.57559069919227e-05	0	2.16152985454176e-05	0
"3965"	"ASV656"	"Actinobacteria"	"Actinobacteria"	"Intrasporangiaceae"	"Oryzihumus"	0.000558793001697714	0.00104157086693246	0.000100020857996165	0.0007266158849298	0.000109152381192879	0
"3966"	"ASV6568"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Pseudoflavitalea"	6.29058876163006e-05	0	0	0	2.15777662696358e-05	0
"3967"	"ASV6570"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"Bdellovibrio"	0	0	0	0	0.000128315104307037	1.27571848465056e-05
"3968"	"ASV6571"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	4.04273334546292e-05	0	3.88022179798855e-05	0	0	0
"3969"	"ASV6574"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"SM1A02"	6.06418944527827e-06	2.02144485907484e-05	0	5.88948810395859e-05	9.08732372863797e-06	0
"3970"	"ASV6575"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	2.61350271781814e-05	2.86673147034315e-05	1.14546974896212e-05	3.18774254553238e-05	1.21332718580893e-05	0
"3971"	"ASV658"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiaceae"	"Pseudonocardia"	0.000520540815707489	0.000966583985297079	0.000313266935734894	0.000843957493588376	0.000112922219109574	0
"3972"	"ASV6580"	"Bacteroidetes"	"Bacteroidia"	"AKYH767"	NA	3.57276835956341e-06	2.40147221913234e-05	4.55604984237602e-05	0	2.7614610495919e-05	0
"3973"	"ASV6582"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	9.94844972305278e-05	0	1.27916823364775e-06	0	0	0
"3974"	"ASV6584"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Gemmata"	6.53179992467143e-05	0	0	1.94424717726009e-05	0	0
"3975"	"ASV6587"	"Actinobacteria"	"Actinobacteria"	"Intrasporangiaceae"	"Lapillicoccus"	0	0	2.72708988829158e-05	1.87361747523019e-05	9.89223327209167e-05	0
"3976"	"ASV6590"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	4.72798629583649e-05	0	2.06979588264376e-05	0	0	0
"3977"	"ASV6591"	"Verrucomicrobia"	"Verrucomicrobiae"	"Methylacidiphilaceae"	NA	4.70185523500918e-05	1.88930652506811e-05	1.65239547772406e-05	1.28994308771097e-05	0	0
"3978"	"ASV6592"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Candidatus_Solibacter"	3.55770599117689e-05	3.04515745692216e-05	0	6.80939151277442e-06	0	0
"3979"	"ASV6594"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatimonas"	0	1.06722162191006e-05	0	6.23014610633046e-05	0	0
"3980"	"ASV6596"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0	3.79228620711369e-05	4.8384377263701e-05	1.56165484304659e-05	0	0
"3981"	"ASV6597"	"Proteobacteria"	"Deltaproteobacteria"	"Polyangiaceae"	"Pajaroellobacter"	7.99203702492789e-06	5.20119154569956e-05	1.01000336186833e-05	6.14506508010942e-05	0	0
"3982"	"ASV66"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacteraceae"	"possible_genus_04"	0.000216937106404119	0.000328749025089123	0.00275663990243521	0.000750310672655533	0.00368549520911611	0.00909224609964605
