# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/DADA2seqs.fasta.1
# date:       Fri Oct  5 13:25:03 2018
# num seqs:   3959
# dbsize(Mb): 2.004190
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    ASV9092               1         253      1   1582    294.32         -   60
  bacteria    ASV9093               1         253      1   1582    288.73         -   59
  bacteria    ASV9094               2         253      1   1582    178.57         -   55
  bacteria    ASV9095               1         253      1   1582    275.31         -   59
  bacteria    ASV9096               1         253      1   1582    265.89         -   53
  bacteria    ASV9097               1         253      1   1582    294.24         -   60
  bacteria    ASV9098               1         253      1   1582    236.00         -   69
  bacteria    ASV9099               2         253      1   1582    315.93         -   59
  bacteria    ASV9100               1         253      1   1582    318.72         -   56
  bacteria    ASV9101               2         253      1   1582    269.10         -   58
  bacteria    ASV9102               1         253      1   1582    326.42         -   53
  bacteria    ASV9103               1         253      1   1582    322.22         -   58
  bacteria    ASV9104               1         254      1   1582    273.01         -   58
  bacteria    ASV9104              75          39      1   1582     -0.34         -   59
  bacteria    ASV9105               1         255      1   1582    287.60         -   63
  bacteria    ASV9106               1         253      1   1582    221.50         -   47
  bacteria    ASV9107               1         253      1   1582    229.11         -   52
  bacteria    ASV9108               1         253      1   1582    231.88         -   50
  bacteria    ASV9109               2         253      1   1582    190.12         -   65
  bacteria    ASV9110               9         253      1   1582    240.09         -   58
  bacteria    ASV9111               1         253      1   1582    307.80         -   57
  bacteria    ASV9112               1         253      1   1582    278.49         -   52
  bacteria    ASV9113               1         253      1   1582    292.14         -   55
  bacteria    ASV9114               2         253      1   1582    262.41         -   56
  bacteria    ASV9115               2         253      1   1582    231.83         -   57
  bacteria    ASV9116               1         253      1   1582    171.74         -   63
  bacteria    ASV9117               1         253      1   1582    337.80         -   57
  bacteria    ASV9118              16         253      1   1582    230.04         -   54
  bacteria    ASV9119               1         253      1   1582    229.34         -   49
  bacteria    ASV9120               1         253      1   1582    272.72         -   53
  bacteria    ASV9121               2         253      1   1582    263.20         -   58
  bacteria    ASV9122               1         253      1   1582    228.62         -   49
  bacteria    ASV9123               1         253      1   1582    311.45         -   56
  bacteria    ASV9124               1         253      1   1582    323.18         -   56
  bacteria    ASV9125               2         253      1   1582    251.38         -   53
  bacteria    ASV9126               9         252      1   1582    240.69         -   55
  bacteria    ASV9127               9         253      1   1582    226.35         -   63
